"Trait","Trait.short","N","Nz","Prev","Model","VE_ID","CI_ID","LogL_ID","Pv_ID","FDR_ID","SW_PV_ID","SW_FDR_ID","VE_COHOUSING.ID_DMP","CI_COHOUSING.ID_DMP","LogL_COHOUSING.ID_DMP","Pv_COHOUSING.ID_DMP","FDR_COHOUSING.ID_DMP","SW_PV_COHOUSING.ID_DMP","SW_FDR_COHOUSING.ID_DMP","VE_famID","CI_famID","LogL_famID","Pv_famID","FDR_famID","SW_PV_famID","SW_FDR_famID","VE_Residual","CI_Residual","LogL_Residual","Est_Age","SE_Age","P.Chisq_Age","Est_Sex","SE_Sex","P.Chisq_Sex","Est_META.DNA.postclean.reads","SE_META.DNA.postclean.reads","P.Chisq_META.DNA.postclean.reads","Est_META.POOP.Freq","SE_META.POOP.Freq","P.Chisq_META.POOP.Freq"
"k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Coriobacteriales.f__Coriobacteriaceae.g__Gordonibacter","g__Gordonibacter",3571,6967,15.11,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.093637674151952,"0.04-0.15",-8752.12745416857,0.00049332055989643,0.0399589653516108,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.906362325848048,"0.87-0.95",-8746.05708148951,-0.0173742102139086,0.00286795932274221,1.37790758412243e-09,-0.6153927330092,0.0920852765834326,2.34328251242483e-11,0.960992399169803,0.318049121202901,0.00251507409123162,-0.0310180835698987,0.0588049127945288,0.597864219210874
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidales_noname.g__Bacteroidales_noname","g__Bacteroidales_noname",3571,623,92.41,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.0899312266183485,"0.02-0.16",-9719.0924522602,0.0156965671504886,0.643559253170033,0.000389105058365759,0.0424124513618677,0.0650114177902803,"0.01-0.12",-9719.16164901595,0.0145105390353853,0.681995334663109,0,0,0.845057355591371,"0.8-0.89",-9716.17417682074,-0.00227470960124508,0.00381151835462454,0.550641715545119,0.0132674272385233,0.118965955642915,0.911201714865307,1.0664683863406,0.417342793760428,0.0106072689115219,-0.218485014926517,0.0771112250064424,0.00460593220653799
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Coprobacter","g__Coprobacter",3571,4236,48.39,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.114219669390164,"0.06-0.17",-10428.416293409,5.2435156991664e-05,0.00492890475721642,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.885780330609836,"0.84-0.93",-10420.2373077767,0.00122183473416704,0.00460793535350325,0.790887111062062,0.0433979567502135,0.146367317902778,0.766848021817168,0.41178741096099,0.508294721918816,0.417862515290063,0.132950277775551,0.0939588896582436,0.157073336273726
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Odoribacter","g__Odoribacter",3571,980,88.06,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0532808875640639,"0-0.11",-9891.99349884764,0.0699627948165722,1,0.0159533073929961,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.946719112435936,"0.9-0.99",-9890.35155236673,-0.0169447205958314,0.00390793732302425,1.45115089655863e-05,-0.0522339044664018,0.128181480261548,0.683641073362174,0.814980483685294,0.437951730041075,0.0627595546064951,-0.105919386257247,0.0810163975354397,0.191082980585157
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella","g__Prevotella",3571,1915,76.67,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.220540010391338,"0.17-0.27",-11167.8649843882,2.66200755364511e-16,4.41893253905088e-14,0,0,NA,NA,NA,NA,NA,NA,NA,0.779459989608661,"0.74-0.82",-11134.3455289393,-0.0107434546556439,0.00577147543281757,0.0626771908433997,0.922096174812979,0.173453352062852,1.06012182860482e-07,1.55421183221302,0.619250091602699,0.012078964121254,0.371683252101647,0.114381669183683,0.00115608013942443
"k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes","g__Alistipes",3571,10,99.88,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0933779142928629,"0.03-0.15",-5382.60170672188,0.00249516707518852,0.157195525736877,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.906622085707137,"0.86-0.96",-5378.02963972655,-0.00357141735895236,0.0011166925104083,0.00138283451671086,-0.231360826956527,0.035859978367161,1.10541215999349e-10,0.414394490869084,0.123846581901663,0.00081977257379323,-0.099832116494118,0.0228983789328433,1.30187500858485e-05
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus","g__Lactobacillus",3571,6405,21.96,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.118294620178797,"0.05-0.19",-9911.93633952295,0.000803173724992683,0.0594348556494585,0.000389105058365759,0.0424124513618677,0.0535663916600485,"0.01-0.1",-9908.99071490177,0.0208099936082062,0.769969763503629,0,0,0.828138988161155,"0.79-0.87",-9906.31939736182,0.0166735049767158,0.00403901453883058,3.65753732471696e-05,-0.000292942804754059,0.124859975421703,0.998128028410308,0.944626533581947,0.440030206620758,0.0318146946065597,-0.247149270635941,0.0812953014698807,0.00236466531320677
"k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus","g__Streptococcus",3571,4653,43.3,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.104458199237659,"0.05-0.16",-10411.2863607156,0.000217898681849111,0.0187392866390235,0.000389105058365759,0.0424124513618677,NA,NA,NA,NA,NA,NA,NA,0.895541800762342,"0.85-0.94",-10404.4513208229,0.022049520667498,0.00457607861332482,1.44691289993466e-06,-0.425097843710641,0.146099179079032,0.00361830798992118,0.694095158214477,0.506056199990896,0.170195087960829,0.00998433969834968,0.0935547003569246,0.915009571487762
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium","g__Clostridium",3571,4202,48.8,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0665390053842034,"0.03-0.1",-10521.4593547757,0.000122222000010711,0.00806665200070693,0,0,0.933460994615797,"0.91-0.96",-10514.0803098581,-0.00399298823702057,0.00465668384637704,0.391182632402698,-1.07332376621435,0.152287880082877,1.81518024022594e-12,1.25810791538346,0.521844838276938,0.0159138634974254,-0.0655231625867056,0.0965085466371386,0.497178178119496
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_noname.g__Pseudoflavonifractor","g__Pseudoflavonifractor",3571,4522,44.9,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0727800633581376,"0.04-0.11",-10132.9881574964,8.77990222602121e-05,0.00597033351369442,0,0,0.927219936641862,"0.9-0.95",-10125.2969221499,-0.0144128091512709,0.00418169556334881,0.000567599386566663,-0.512640526207063,0.136368841505438,0.000170443663481689,2.11618511427086,0.468022550169064,6.13898481106564e-06,-0.241170169001658,0.0865471139218849,0.00532680145220282
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Eubacterium","g__Eubacterium",3571,58,99.29,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0131504341479712,"0-0.05",-6629.84773744218,0.470586202294245,1,0.0996108949416342,0.342412451361868,0.986849565852029,"0.96-1.00",-6629.587437854,0.00255992146222907,0.00154924757780421,0.0984602990209267,-0.0666508816812413,0.0519580948810819,0.199568645413693,-0.075292308255239,0.17557809358802,0.668050450143648,-0.111162700630363,0.0325001366730561,0.000625345443188188
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Anaerostipes","g__Anaerostipes",3571,7402,9.81,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0384524384660445,NA,-7909.22819715719,0.158637940443158,1,0.0439688715953307,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.961547561533955,NA,-7908.23461618895,-0.00702002478533065,0.00223378966810453,0.00167424448534503,-0.0437389512399873,0.0738518812895311,0.55368160975628,-0.0649677121438637,0.251310507504594,0.796008932616948,0.0574341554431238,0.0465001583808672,0.216778806356643
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia","g__Blautia",3571,1184,85.57,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0311109325178306,"0-0.08",-9611.22238594561,0.206799942588427,1,0.0824902723735409,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.968889067482169,"0.93-1",-9610.42554170235,0.00340085254962536,0.00359025332530056,0.343513518586506,-0.607858606214451,0.119167539352782,3.38088543964639e-07,0.807761186000668,0.404701068444412,0.0459398796749047,0.00618948479686951,0.0748909239628197,0.934132498129693
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Butyrivibrio","g__Butyrivibrio",3571,6703,18.33,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.102070183671856,"0.03-0.17",-10636.4063704676,0.00447131435815311,0.268278861489187,0.000389105058365759,0.0424124513618677,0.0491043641595246,"0-0.1",-10634.7031733432,0.0305982906958933,0.948547011572692,0,0,0.848825452168619,"0.81-0.89",-10632.3654933893,0.0427707131983681,0.00492629053804239,3.88412386544141e-18,0.0956114734880236,0.153897011764889,0.534422514823572,0.65966127445388,0.539478412041074,0.221414298826178,-0.10290440586558,0.0996837767701886,0.301927640185517
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus","g__Coprococcus",3571,1430,82.58,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0753200403315359,"0.02-0.13",-9953.63061794552,0.00632933159359343,0.348113237647639,0.00428015564202335,0.184046692607004,NA,NA,NA,NA,NA,NA,NA,0.924679959668464,"0.88-0.97",-9949.90358499933,0.00473140405969824,0.0039980366129859,0.23663802151142,-0.08778528603821,0.129613630483743,0.49822554593572,1.73540481954288,0.44548274120151,9.7972038983891e-05,-0.2812661670261,0.0823848012328868,0.000640038693373901
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea","g__Dorea",3571,891,89.14,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.0499939904708237,NA,-9088.91665628077,0.0673989723144854,1,0.0229571984435798,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.950006009529176,NA,-9087.24402801659,-0.00156500073236043,0.0031179635384515,0.61571646979652,0.0558346727026434,0.102449414663877,0.585755251570975,0.298365482873907,0.349722298752588,0.39357627951469,-0.234703126177288,0.0646980003053961,0.000285988218520281
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_noname","g__Lachnospiraceae_noname",3571,263,96.8,"cohousing only",NA,NA,NA,NA,NA,NA,NA,0.05793274383015,NA,-7716.16144451517,0.0328717328051666,1,0.011284046692607,0.327237354085603,NA,NA,NA,NA,NA,NA,NA,0.94206725616985,NA,-7713.88522093291,0.0068490677615595,0.00212726383954637,0.00128342408159091,-0.511132646961569,0.0696024121413756,2.07915581700466e-13,0.433093052671348,0.238106915193712,0.0689264413665324,-0.0970293917845363,0.0440443103582056,0.0275951069963723
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia","g__Roseburia",3571,33,99.6,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0416993485345389,"0.01-0.08",-6038.11046134035,0.0164546437162692,0.707549679799576,0.000778210116731518,0.0186770428015564,0.958300651465461,"0.94-0.98",-6035.23364750504,0.00868410386647472,0.00132123041536445,4.93977070824344e-11,-0.000110009137665788,0.0437068191982099,0.997991743590061,-0.350824337984919,0.148823897188787,0.018407780412544,0.0272268652819984,0.0275336126492438,0.322732050832866
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter","g__Oscillibacter",3571,24,99.71,"no heritability",NA,NA,NA,NA,NA,NA,NA,0.148821878012837,"0.08-0.22",-6128.08718720982,6.09994371010799e-05,0.00567294765040043,0,0,0.0395433887223327,"0-0.09",-6121.63106143044,0.0755041200113257,1,0.00233463035019455,0.0443579766536965,0.81163473326483,"0.77-0.86",-6120.05150409536,0.00507444131707961,0.00140532142579518,0.000305164622328831,-0.0990130917406088,0.0430337047049703,0.0214014352519106,0.426535867331514,0.152334190100734,0.00511024662623745,-0.0171674475538694,0.0281415408339432,0.541835734797876
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_noname","g__Ruminococcaceae_noname",3571,6551,20.18,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0244026320573291,"0-0.06",-9213.54391345288,0.165792991056849,1,0.0319066147859922,0.220622568093385,0.975597367942671,"0.95-1",-9212.58362461203,0.0189384592760694,0.003202955411751,3.36324847677488e-09,-0.458163235154529,0.106831681255047,1.79765824177122e-05,0.643685330845019,0.362109833461078,0.0754700772139526,-0.0619553627220236,0.0670133779295511,0.355214443173666
"k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Subdoligranulum","g__Subdoligranulum",3571,1,99.99,"family only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0911577553199691,"0.05-0.13",-4920.27818884744,1.13664027312077e-06,8.4111380210937e-05,0,0,0.908842244680031,"0.88-0.93",-4908.43738832097,0.00864777988643214,0.000973745128081766,6.6292916642689e-19,-0.148659849290866,0.0314957993715334,2.35856561346302e-06,0.150626112915028,0.108582407406969,0.165379108384487,-0.111121120247148,0.0200741756197647,3.10295769906875e-08
